"page","id","name","description","availability","abv","ibu","brewer_id","brewer_name","style_id","style_name","category_id","category_name","srm_id","srm_color"
"84","El0UEY","Auges de Roggen",NA,NA,5,NA,"1qyNl8","Grand Junction Brewing Co.",118,"German Rye",11,"Hybrid/mixed Beer",NA,NA
"84","gRg0OA","Aught 7 IPA","Named after the year Oklahoma became a state, our aught 7 IPA is an aggressively hopped west coast style IPA. With a piney finish and a little malt in the middle, it is a favorite all year round.

Grain: 2 Row, Munich 10, Caramel 60, Carapils
Hops: Simcoe, Columbus, Centennial","Year Round",NA,NA,"ANqPO1","Bricktown Brewery (OKC)",30,"American IPA",3,"North American Origin Ales",NA,NA
"84","8khP2P","Augsburger Dark",NA,NA,NA,NA,"djGgca","Stevens Point Brewery",97,"American Premium Lager",8,"North American Lager",NA,NA
"84","l4QDBq","Augsburger Golden",NA,NA,NA,NA,"djGgca","Stevens Point Brewery",36,"Blonde",3,"North American Origin Ales",NA,NA
"84","hcbKPa","Augsburger Original","Unser ""Augsburger Original"" naturtrübes Kellerbier wird aus besten Rohstoffen mit handwerklicher Sorgfalt eingebraut und abgefüllt. Leicht heftig und vollmundig im Geschmack, naturtrüb und unverfälscht süffig.",NA,5.4,NA,"VmtFXK","Hasen-Bräu Brauereibetriebsgesellschaft GmbH",92,"Kellerbier",7,"European-germanic Lager",NA,NA
"84","9R6XP9","Augtoberfest","This festbier is a celebration of Foolproof’s annual Augtoberfest festival, which we host at our brewery in Pawtucket, Rhode Island. Augtoberfest is brewed with caramel and Munich malt as well as American hops and is fermented cool to produce a clean, refreshing flavor. Prost!",NA,6,NA,"H5sA73","Foolproof Brewing Company",102,"American Oktoberfest",8,"North American Lager",NA,NA
"84","ReOPU3","August IPA of the Month (""Spot"")","Over a quarter million pets were displaced by Hurricane Katrina, one of those a tiny little Dalmatian puppy who can now sing on command and, we’re told, actually hold a conversation. If she could Spot would certainly sing the praises of her IPA, melodically dry-hopped with Simcoe and Sorachi Ace for plenty of orange and lemon high notes.","Not Available",5.8,54,"ajREdT","Foothills Brewing Company",30,"American IPA",3,"North American Origin Ales",7,"#F39C00"
"84","OlGgMG","August IPA of the Month - ""Coral""","Augustus, Rome’s first emperor, saw so many battle victories during this month that he named it after himself.  Our August IPA is correspondingly triumphant, with an exotic mix of hops that includes Bravo and Jarrylo. The most sessionable of this series, August will win you over with big notes of pear, banana and berry, complimented by a citrusy strong finish.","Not Available",5.5,90,"ajREdT","Foothills Brewing Company",30,"American IPA",3,"North American Origin Ales",5,"#FBB123"
"84","tT99hH","August's Bock Batch No. 8",NA,"Limited",NA,NA,"E8C6fp","August Schell Brewing Company",88,"Bock",7,"European-germanic Lager",NA,NA
"84","T8k9UI","Augusta Ale","With an abundance of hops and a sweet caramel backbone, this is a true session beer. A grassy, nutty and flavourful malt body is balanced by delicate citrus hops and a touch of spice. Clocking in at 34IBU’s, this beer is just bitter enough to keep the hopheads coming back without being crushingly dry or astringent. Designed to be enjoyed often!","Year Round",5.5,34,"v8SqHO","Kensington Brewing Company",25,"American Pale",3,"North American Origin Ales",9,"#E58500"
"84","fe44im","Augustijn Ale","Appearance. Augustijn Ale has a foamy white head that lingers in a very thin layer on top of the beer until the last drop. It has a honey orange color and is cloudy like a gem stone but you can still through the beer enough to see the bubbles.

Smell. It has the expected Belgian yeast aroma, but with a slight twist like a fresh banana that is ever so slightly green and a hint of cloves. Unexpectedly, however, this beer has a subtle but nice citrus-orange hoppy bouquet. For me, the bouquet did not last until the end, maybe the smell of food overpowered it.  There is also the aroma of sweet barley malt.

Taste. Augustijn Ale has a barley malt sweetness that is wel balanced by the hop bitterness. The malt flavor is much stronger tasting than is was smelling. The sweetness of the malt is enhanced by the fresh slightly-unripe banana. The clove is more prominent in the flavor probably by the slightly spicy hop flavors. This beer went very well with the baked brie “en brioche” appetizer at the restaurant.

Mouthfeel. Despite being 8% alcohol by volume, this is a medium-bodied beer. From the original gravity of 1.076 and the alcohol content, I calculated the final gravity to be 1.015. Although it is clearly medium-bodied, Augustijn Ale at times seems lighter bodied. This might be due to the high alcohol content and the effervescence. The level of carbonation is pleasant and a touch higher than most North American craft beers that I have drinking lately.

Drinkability. Except for Belgian witbier, I usually only want a single Belgian beer per session. The flavors are so intense that one is usually enough. Augustijn Ale, so far, is the exception. I think I enjoyed the particular balance of flavors that this beer imparts. It coudl also be the strain of yeast (which I might try harvesting for some homebrew). I found myself craving another glass immediately upon finishing the first glass. I find this to be a much more drinkable Belgian without losing any of the Belgian beer qualities.","Year Round",8,NA,"shhuGO","Brouwerij Van Steenberge",59,"Belgian Tripel",5,"Belgian And French Origin Ales",NA,NA
"84","rUWlG1","Augustijn Blonde","Augustine is a 'living' abbey beer with 8% alcohol by volume, which was brewed. By the Augustinian fathers of Ghent since 1295 In 1982, the prescription and distribution of beer was taken over by brewery Van Steenberge. As was also the taste adjusted. Thanks to the improvements to the existing recipe, you can now enjoy a golden-amber colored beer with a good head. Augustine has a hoppy flavor with a malty background. The connoisseur may also find a light fruity vanilla flavor.","Year Round",8,NA,"shhuGO","Brouwerij Van Steenberge",61,"Belgian Blonde",5,"Belgian And French Origin Ales",NA,NA
"84","ToFZPS","Augustijn Brune","Red hazel color, very well balanced tones of raisins and chocolate. Slightly bitter aftertaste of this special accompanies slightly dry flavor. We recommend Mussels in beer Leffe, oxtail, Cheese.","Year Round",7,NA,"shhuGO","Brouwerij Van Steenberge",70,"Belgian Ale",5,"Belgian And French Origin Ales",NA,NA
"84","VyZEOx","Augustijn Grand Cru","Full bodied with a long lasting head. Amber in colour with a spicy, malty palate with a fruity finish and complex hoppy undertones.","Year Round",9,NA,"shhuGO","Brouwerij Van Steenberge",63,"Belgian Pale Strong",5,"Belgian And French Origin Ales",NA,NA
"84","1iO5GC","Augustiner","Augustiner is a premium amber lager with a smooth, full-bodied flavor. From the rich copper color to the subtle caramel taste and clean finish, it's brewed to please the beer drinker who appreciates the best. This distinctive, well-balanced brew is quickly becoming Pittsburgh's most talked-about beer. Upgrade to Augustiner!","Year Round",4.3,NA,"O2ScDy","Pittsburgh Brewing Company",97,"American Premium Lager",8,"North American Lager",NA,NA
"84","Wd8MVJ","Augustiner Amber Lager",NA,NA,NA,NA,"O2ScDy","Pittsburgh Brewing Company",80,"Vienna Lager",7,"European-germanic Lager",NA,NA
"84","yOjZI0","Augustus",NA,"Seasonal",7,NA,"Fv7EYq","Crooked Fence Brewing",41,"Black Ale",3,"North American Origin Ales",NA,NA
"84","Jdm2Mr","Augustus Chocolate Porter",NA,NA,NA,NA,"YMxo1d","3 Guys and a Beer'd Brewing Company",18,"Brown Porter",1,"British Origin Ales",NA,NA
"84","AV9k62","Augustus Weizen Doppelbock / Augustus 8",NA,NA,8,50,"OBkx0f","Brauhaus Riegele",90,"Doppelbock",7,"European-germanic Lager",NA,NA
"84","j9NHrz","Auld Abominable","An English style Old Ale and our offering this year as our Winter Warmer. Brewed with imported British pale malt and a good amount of crystal malt, a hint of chocolate malt weighing in at 22 degrees Plato this is one hefty beer. A luscious malt complexity is complimented with a light use of the UK First Gold hop varietal. An addition of blackstrap molasses rounds out the mix. Cheers!",NA,NA,NA,"kRmE6K","Vintage 50 Restaurant and Brew Lounge",13,"Old Ale",1,"British Origin Ales",NA,NA
"84","IowzyO","Auld Acquaintance","Warming dark amber ale, light spice aroma rich malt flavours and a full bodied finish.","Seasonal",4.4,NA,"Kem84H","Caledonian Brewing",1,"English Pale",1,"British Origin Ales",NA,NA
"84","lijo4X","Auld Acquaintance","Festive & flavorful with delicious hints of orange peel, coriander, cinnamon & nutmeg. 
A winter treat (Wassail) dating from pre-Christian times. Celebrates the Winter Solstice.","Seasonal",5,32,"919xkW","Pike Brewing Company",124,"Spice Beer",11,"Hybrid/mixed Beer",NA,NA
"84","ATJjpe","Auld Ale","Our 15th year Anniversary Ale, created by brewers James & Jon.","Limited",NA,NA,"zUkUMx","Atlantic Brewing Company",NA,NA,NA,NA,NA,NA
"84","8FCMBh","Auld Alliance",NA,NA,9,NA,"EYuZg3","Cigar City Brewing",7,"Scottish Light",1,"British Origin Ales",NA,NA
"84","9ltAte","Auld Bitch Barley Wine","A huge, bold barley wine. Not for the weak, yet amazingly smooth. A great winter sipper.",NA,11.7,NA,"sDAQv6","Tahoe Mountain Brewing Company",34,"American Barleywine",3,"North American Origin Ales",NA,NA
"84","YnQjoC","Auld Curiosity Ale",NA,"Fall",NA,NA,"RRoiAq","Barley's Brewing Company",13,"Old Ale",1,"British Origin Ales",NA,NA
"84","CoWCeZ","Auld Girthy",NA,NA,8.8,26,"2Isfnp","Taft's Ale House",8,"Scottish Heavy",1,"British Origin Ales",NA,NA
"84","wC3XuB","Auld Knucker","In medieval times, the Knucker was the infamous water dragon that wreaked havoc on local farming communities by consuming local livestock and even villagers! This soothing serum was concocted to tame the savage beast!

This new version uses a double dose of hops; American Millenium and Simcoe for bittering and flavoring followed by a 7 day New Zealand dry hopping schedule that creates a strong floral nose in the glass. Light crystal malts and american 2-row create a balanced flavor that is quite refreshing.",NA,6.8,70,"NwFxny","Mother Earth Brew Company",30,"American IPA",3,"North American Origin Ales",NA,NA
"84","LOKnrY","Auld Lang Syne",NA,NA,NA,NA,"Pk8fCP","Coast Range Brewing",13,"Old Ale",1,"British Origin Ales",NA,NA
"84","j97keK","Auld Nick Winter Ale","R&B Brewing would like to introduce you to our special limited release Winter Ale, Auld Nick, which is a carefully handcrafted strong, dark ale from our Vancouver microbrewery. Once a year we skillfully blend specialty-malted grains, the traditional hops of Kent, England and over 60 years of brewing experience to create this truly complex but surprisingly smooth beer.","Seasonal",6.5,18,"2vIPMI","R&B Brewing Company",NA,NA,NA,NA,NA,NA
"84","PO7dID","Auld Resolutions","You’ve made your New Year’s Resolutions and we’ve made a beer to make sure that they not be forgot! Enjoy a pint of our Auld Resolutions and reflect not on the challenges of the past year, but on the vast and open opportunities of the coming one! A lightly spiced brown ale, brewed with ginger, orange, and cinnamon warms your belly and lifts your spirits.","Seasonal",7.1,24,"FwJ3bJ","Belly Love Brewing Company",124,"Spice Beer",11,"Hybrid/mixed Beer",NA,NA
"84","HBXAiV","Aún Más A Jesús","On a pilgrimage for immortal craft beer we tripped on these heavenly drops of amazingly overwhelming aromas, a thick fudge-like body, pitch black color and obviously only made in limited amounts. And the taste….even more jesus!

Brewed at Companyia Cervesera del Montseny, Spain.",NA,12,NA,"MZZWAT","Evil Twin Brewing",43,"American Imperial Stout",3,"North American Origin Ales",40,"#36080A"
"84","HxGWkH","Aún Más Café Jesús","On a pilgrimage for immortal craft beer we tripped on these heavenly coffee beans - threw them in and created damn good aromas, a thick fudge-like body, pitch black color and obviously only made in limited amounts. And the taste.... furthermore jesus!

Produced and bottled by Evil Twin Brewing at Cervesa del MINTSENY Sant Miguel de Balenyà, Barcelona, Spain.",NA,12,NA,"MZZWAT","Evil Twin Brewing",43,"American Imperial Stout",3,"North American Origin Ales",40,"#36080A"
"84","MSLRBD","Aun Mas Chili Jesus",NA,NA,12,NA,"MZZWAT","Evil Twin Brewing",43,"American Imperial Stout",3,"North American Origin Ales",40,"#36080A"
"84","SEPDGy","Aún Más Todo Jesús","On a pilgrimage for immortal craft beer we tripped on these heavenly cocoa nibs, chili peppers, coffee beans, cinnamon and vanilla - threw them in and created damn good aromas, a thick fudge-like body, pitch black color and obviously only made in limited amounts. And the taste.... everything jesus!

Produced and bottled by Evil Twin Brewing at Cervesa del MINTSENY Sant Miguel de Balenyà, Barcelona, Spain.",NA,12,NA,"MZZWAT","Evil Twin Brewing",43,"American Imperial Stout",3,"North American Origin Ales",40,"#36080A"
"84","Jadmcw","Aunt Bernice",NA,NA,NA,NA,"B6vIQa","Lineage Brewing",46,"Berlinerweisse",4,"German Origin Ales",NA,NA
"84","BsZVhu","Aunt Claudine's Salty Melons",NA,NA,4.5,NA,"BqFigo","Against The Grain Brewery",114,"Fruit Wheat Ale",11,"Hybrid/mixed Beer",NA,NA
"84","L0eAAB","Aunt Sally","A Unique Dry-Hopped Sweet Tart Sour Mash Ale",NA,5.7,NA,"nLsoQ9","Lagunitas Brewing Company",40,"Sour",3,"North American Origin Ales",5,"#FBB123"
"84","BZwGlI","Auranja","Auranja is a Lambic - Fruit style beer brewed by Deciduous Brewing Company in Newmarket, NH.",NA,4.9,NA,"LTZsm8","Deciduous Brewing Company",66,"Lambic",5,"Belgian And French Origin Ales",NA,NA
"85","uO6zRu","Aurea",NA,NA,5.4,NA,"YHTBtO","Cervezas Domus",73,"International Pale",6,"International Ale Styles",NA,NA
"85","EuYMEu","Aurelian Lure","California Apricots were added to oak barrels containing mature sour beer. The beer was then allowed to referment to dryness. Unfiltered, unpasteurized, and 100% naturally conditioned.",NA,6,NA,"7kCNmJ","Jester King Craft Brewery",136,"BBL Aged Sour",11,"Hybrid/mixed Beer",NA,NA
"85","XfTO1n","Aureole","Pale malt from the finest Belgian maltster and traditional Czech and Styrian hops make up this all but traditional lager that leaps across styles. Sip a flute or chug a liter; this beer is built for either.","Year Round",5.4,45,"0sr0Zy","Commonwealth Brewing Co.",75,"German Pilsener",7,"European-germanic Lager",3,"#FFCA5A"
"85","aR2FDu","Aureus","Heavily aromatic of fruit esters, citrus and underlying banana custard tones, Aureus is well attenuated with mellow rounded bitterness. Golden with a rocky white head, it's complex light-medium body and alcoholic strength adds a smooth warming character, which becomes more apparent at room temperature. It unlocks all of its secrets at cellar temperature and can be aged up to two years.",NA,8,NA,"vdiLuR","Draai Laag Brewing Company",63,"Belgian Pale Strong",5,"Belgian And French Origin Ales",NA,NA
"85","2YqA4c","Auriga","Auriga is the 4th installment in the Northern Hemisphere Constillation Brewers’ Select Series. Auriga is a American Stout: slightly roasty with a dry finish. Good hop flavor, thanks to plenty of Delta hops (a Cascade / Fuggles hybrid) in the kettle and whirlpool. Vienna forms the entire base malt with lots of Caramunich, roasted barley and chocolate malt for flavor and color and the mouthfeel and head retention are compliments of oats and wheat. 6.5% ABV, 44 IBU. Fantastic cool weather beer.
As with all of our Brewers’ Select beers, Auriga will have extremely limited production. Auriga will be available on draft at select restaurants and bars throughout our distribution area.

12 oz bottles and filled-from-the-tap fresh growlers will be available exclusively at Weyerbacher’s Visitors Center starting Friday, November 22nd, 2013.","Not Available",NA,NA,"a57dkm","Weyerbacher Brewing Company",42,"American Stout",3,"North American Origin Ales",NA,NA
"85","6ItklX","Aurora","The wort of this beer looks radio active. Pale, wheaty and green tinted from a post boil hop burst.

After a short and efficient fermentation we dry-hop it as many times as it takes and carbonate it softly.

We love brewing beer, thinking about beer, dreaming about beer, talking about beer, breathing beer, changing beer, exchanging beer etc.

Chill it perfectly and crush it deductively.",NA,7.2,NA,"c5A6lY","Omnipollo",30,"American IPA",3,"North American Origin Ales",NA,NA
"85","nEg17V","Aurora","Our premium strength pale ale ‘Aurora’ has a satisfying blend of malts to provide a juicy backbone and a pale amber colour.

An expansive blend of US hops give a resinous mouthfeel – big citrus & tropical fruit flavours, which are prominent, yet well balanced.","Year Round",5.6,NA,"4H1HUN","Burning Sky",29,"American Strong Pale",3,"North American Origin Ales",NA,NA
"85","hN7ctV","Aurora","Aurora is a red rye IPA loaded with Equinox, Centennial, Motueka, and Experimental Hop 07270. This pungent, complex IPA marries the spicy malt character of rye with the fruity dankness of new wave American & New Zealand hops. Aurora pours a gorgeous ruby red, making it the perfect IPA for Fall (if it ever comes to San Diego).","Seasonal",6.7,75,"RxmG5e","Modern Times Beer",30,"American IPA",3,"North American Origin Ales",NA,NA
"85","t6TwZA","Aurora","This single-hopped Belgian golden ale features Styrian Aurora hops. The hops, along with a blend of yeasts, yield a beer with a massively fruity aroma. Notes of citrus fruits, peaches and pears, along with subtle hints of spice lead into a soft malt sweetness with a dry finish.","Not Available",7.5,NA,"VQTZcs","Funkwerks",36,"Blonde",3,"North American Origin Ales",NA,NA
"85","RXTimI","Aurora",NA,NA,5.5,NA,"KTYeGk","Texian Brewing Co",39,"Brett",11,"Hybrid/mixed Beer",NA,NA
"85","kmwDuT","Aurora",NA,NA,6,NA,"Xq2gbP","Meridian Hive Meadery",157,"Specialty Cider",12,"Mead, Cider, & Perry",NA,NA
"85","FAmfPy","Aurora Amber","The Amber Ale is a sessionable brew, with caramel malt notes evident and has 

just enough Styrian Aurora hops to balance the malt sweetness in the beer.",NA,5.25,23,"3xhHwc","Hopvine Brewing Company",32,"Amber",3,"North American Origin Ales",NA,NA
"85","kaMWbG","Aurora Amber Ale","We call this our introduction beer to craft beers.  It has a nice maltiness and usually higher hop flavor and aroma.  This brand will change in flavor batch to batch with respect to hops due to nationwide hop shortage.",NA,5.4,NA,"mB7srw","America's Brewing Company",32,"Amber",3,"North American Origin Ales",NA,NA
"85","P7S6jf","Aurora Arborealis","The Arborealis is a rich, full-bodied ale weighing in at 7.6% ABV.  It has a substantial malt foundation that provides a perfect balance to its 83 IBU.  Aromatic, citrusy and floral with a subtle alcohol warmth and a refreshing dry finish.",NA,8.5,83,"N0HzAh","Arbor Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"85","rc8CYv","Aurora Borealis","Aurora Borealis is a sweet cider made from apples picked and pressed while frozen, and then aged in Bourbon Barrels for 9 months.",NA,9.7,NA,"TRNOQu","Starcut Ciders",157,"Specialty Cider",12,"Mead, Cider, & Perry",NA,NA
"85","ipVeVg","Aurora Citrus Summer","peach & rosemary with a bright touch of lemon.",NA,NA,NA,"zUyju0","Blake's Hard Cider Co.",157,"Specialty Cider",12,"Mead, Cider, & Perry",NA,NA
"85","doRuTK","Aurora Crimson Saison","Aurora is named after the colorful cosmic rays seen in the northern sky. This saison is great for summertime refreshment. A light malt flavor is accentuated by the spicy Belgian yeast flavors. Hopped to balance with Sterling hops. With Rhubarb",NA,5,28,"2w0Re3","Ecliptic Brewing",72,"Saison",5,"Belgian And French Origin Ales",NA,NA
"85","cn1t52","Aurora Farm's Oatmeal Porter",NA,NA,NA,NA,"zUkUMx","Atlantic Brewing Company",18,"Brown Porter",1,"British Origin Ales",NA,NA
"85","NEHl3Q","Aurora Heart","Raspberry Chocolate Stout",NA,7.1,12,"FOfttK","Flying Monkeys Craft Brewery",125,"Specialty",11,"Hybrid/mixed Beer",NA,NA
"85","YnqfV4","Aurora Hoppyalis","Aurora Hoppyalis is our San Diego-style IPA brewed with Simcoe, Mosaic, Amarillo, and Citra hops. Robust flavors and aromas of tropical fruit, pine, and tangerine linger through a dry, crisp finish.",NA,7,60,"mtUjck","Karl Strauss Brewing Company",30,"American IPA",3,"North American Origin Ales",NA,NA
"85","NqzbCm","Aurora Lager","Aurora Lager is crafted as a tribute to the brewing traditions from the past and it is based on a Dortmuder Export Style lager.  This beer uses only Perle hops, all malt base and our house lager yeast to create a beer that has unique flavor from the malt and yeast and has a pleasant hop finish from the use of Perle hops for bittering, flavor and aroma.","Year Round",5.7,27.5,"DZbNSQ","Great Crescent Brewery",79,"Dortmunder",7,"European-germanic Lager",NA,NA
"85","gI2zdM","Aurora Orangealis","Miracle Mike and his bulldog stopped by a strange planet and planted the Clown Shoes flag there. That’s when they realized they were standing on a gigantic orange in outer space. They were just as baffled as you are now. We brewed this IPA with citrusy hops and orange zest for the occasion. Next time you look up into the night sky, look out for a spectacular light show: The Aurora Orangealis.",NA,7.5,NA,"6cIt3k","Clown Shoes Beer",30,"American IPA",3,"North American Origin Ales",NA,NA
"85","l7TKBJ","Aurora Pils","Inspired by the Bohemian Pilsener, this lager offers a rich, complex malt profile with a spicy, floral presence of Saaz hops.  This beer pours a deep burnished gold, which is brilliantly clear with a creamy white head.  The lager tastes of complex maltiness combined with a pronounced yet soft rounded bitterness and spicy flavor from Saaz hops.","Year Round",6,35,"bJS2QO","Seven Arrows Brewing Company",76,"Bohemian Pilsener",7,"European-germanic Lager",NA,NA
"85","NcBMbE","Aurora Town Brown","A blend of Fuggle and Ahtahum hops make a smooth, buttery compliment to the chocolate flavor of this smooth English style Brown. Named after our home city, who gave us a great opportunity to help the Aurora Cultural Arts District, we made this beer to be palatable to both novice and seasoned beer connoisseurs.",NA,NA,NA,"YO9d46","Mu Brewery",37,"American Brown",3,"North American Origin Ales",NA,NA
"85","jFkKlC","Auroral",NA,NA,4,NA,"LTZsm8","Deciduous Brewing Company",46,"Berlinerweisse",4,"German Origin Ales",NA,NA
"85","Ovxo1r","Aurox Imperial Stout","Imperial Stout aged in Bourbon Barrels",NA,11.7,NA,"aW4MI3","Alluvial Brewing Company",132,"BBL Aged",11,"Hybrid/mixed Beer",NA,NA
"85","MZ4Rj9","Aurumglass","This beer is brewed in the golden ale style. It has a strong malt backbone with just enough hops to balance it out. However, we use two ingredients that set this beer apart from other Golden Ales: Gambrinus Honey Malt and bitter orange peel. The honey malt adds a special sweetness to the beer while the orange peel compliments it with a citrus flavor and soft bitterness.","Year Round",5.5,20,"gPIMJE","Turtle Anarchy Brewing Company",36,"Blonde",3,"North American Origin Ales",NA,NA
"85","hV1AnI","Aussie",NA,"Limited",6.2,NA,"8wcv7h","Widmer Brothers Brewing",30,"American IPA",3,"North American Origin Ales",NA,NA
"85","DYZwtA","Aussie Ale",NA,NA,5.8,50,"YlWsTy","Novo Brazil Brewing Co.",25,"American Pale",3,"North American Origin Ales",NA,NA
"85","irUeaM","Aussie Lager",NA,NA,NA,NA,"ac2lB0","Brown Street Brewery",97,"American Premium Lager",8,"North American Lager",NA,NA
"85","yp9vhL","Aussie Pale",NA,NA,5.2,NA,"tmyDgM","Howling Hops",25,"American Pale",3,"North American Origin Ales",NA,NA
"85","4PZ0c5","Austere","A Saison of simple complexity.",NA,6.5,NA,"Q4Ah1v","Une Année Brewery",72,"Saison",5,"Belgian And French Origin Ales",NA,NA
"85","E558cW","Austin Amber","Austin Amber was inspired Austin theaters, those community spaces that celebrate the creativity of music, film, art and independent-minded people. Austin Amber is a true original with its blend of toasted malt flavor balanced by American hops. It's smooth and laid-back. No need to pack your bags to visit Austin, just sip back a cold Austin Amber and enjoy.

Proudly brewed for dreamers, independent thinkers and drinkers in Austin, Texas since 2004.","Year Round",4.8,32,"mCJhuP","Independence Brewing Company",32,"Amber",3,"North American Origin Ales",NA,NA
"85","FlUDo2","Austin Lager","Austin Lager is a full-flavored, lightly hopped German inspired lager to be enjoyed on your next trip outdoors or just sitting at your favorite watering hole.","Year Round",5.2,20,"JADQDb","Twisted X Brewing Company",93,"American Lager",8,"North American Lager",2,"#FFD878"
"85","UtTJSC","Austinite Pilz","The Austinite Pilz, our postmodern take on the pilsner, is top-fermented at low temperature and lightly lagered to produce a light-to-medium body and clean finish. Czech-grown malt exhibits a distinctive “Bohemian” complexity and rich maltiness, which is accented by pronounced noble hop aromas of spice and flavors of citrus. Naturally conditioned, it pours golden in color with a creamy white head.",NA,5,29,"ERkLkd","Strange Land Brewery",98,"American Pilsener",8,"North American Lager",NA,NA
"85","hLx5Xe","Austoner Weisse",NA,"Seasonal",4,NA,"NrF8QR","Kamala Brewing at the Whip In",46,"Berlinerweisse",4,"German Origin Ales",NA,NA
"85","FZZzPM","Australian IPA",NA,NA,6.7,NA,"Zpqu58","Upstate Brewing Company",30,"American IPA",3,"North American Origin Ales",NA,NA
"85","ipIgfF","Australian Pale Ale","This unique IPA showcases the intense and distinctly fruity aromas of Australian whole flower hops. Bold flavors of tropical fruit and crisp citrus shine in this light bodied ale, finishing with a pleasant bitterness.","Limited",6,NA,"VoKbnS","Victory Brewing Company",74,"Austrailian Pale",6,"International Ale Styles",NA,NA
"85","ZHDbUV","Australian Pale Ale",NA,NA,4.7,NA,"aNU3n7","Nail Brewing Australia",74,"Austrailian Pale",6,"International Ale Styles",13,"#CB6200"
"85","O2tpbS","Austrian Style Barley Wine",NA,NA,8.6,NA,"i46yS1","Brauerei Hofstetten",34,"American Barleywine",3,"North American Origin Ales",NA,NA
"85","AIUu2N","Authentic 1916 Colorado Lager",NA,NA,NA,NA,"qMu5Rj","Renegade Brewing Company",93,"American Lager",8,"North American Lager",NA,NA
"85","FLjKJE","Auto #1 Sour IPA","The first of three in a series of IPA treatments. Auto #1 is a tropically tart Sour IPA we dosed with mango and floral hibiscus.",NA,6.8,85,"eFEEXO","Motorworks Brewing",40,"Sour",3,"North American Origin Ales",NA,NA
"85","lUZkgu","Auto #3",NA,NA,NA,NA,"eFEEXO","Motorworks Brewing",30,"American IPA",3,"North American Origin Ales",NA,NA
"85","pMLD7n","Autobahn",NA,NA,6.3,NA,"LplJ9X","Wiper and True",30,"American IPA",3,"North American Origin Ales",NA,NA
"85","Tvpj1k","Autobahn",NA,NA,6.7,25,"OQJeOY","Crabtree Brewing Company",52,"Dunkelweizen",4,"German Origin Ales",NA,NA
"85","G8vKHk","Autocrat",NA,NA,5.3,NA,"mGqkXE","Narragansett Brewing Company",20,"Sweet Stout",1,"British Origin Ales",NA,NA
"85","T71yJt","Automatic","We are bringing back our seasonal American Pale Ale, Automatic!  Automatic is a modern pale ale with an ABV of 5.2-­-percent that features a prominent hop flavor and aroma. The beer appears hazy and straw colored with densely packed and persistent white foam. A mix of Mosaic and Crystal hops are used to create a delicate balance and give the beer an aroma that features a complex array of berry, citrus, herbal and pine notes.

“Automatic is meant to be light, refreshing and quite drinkable without falling into the common pitfall of ending up too thin, watery or insipid. No color malts were used, however, the relatively full mouthfeel is enough to support this heavily hopped beer,” says Co-­Founder and Brewmaster Adam Beauchamp. “The flavor mirrors the aroma with a bit more earthiness and stone fruit, leading to a nicely balanced and moderately bitter finish.”

Once again, we collaborated with a local artist to design the can label. Athens’ painter, Michelle Fontaine was inspired by 1950s American popular culture as well as the origin of our facility – a former 1940s Chevy dealership and later the Snow Tire Company. The label she designed for Automatic has a classic automotive theme.

The name Automatic is a nod to the community in which we are located – Athens, GA. It’s a reference to the slogan of a local restaurant, Weaver D’s that inspired one of REM’s most prolific albums – Automatic for the People.",NA,5.2,NA,"POBUM3","Creature Comforts Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"85","oC2mdg","Automaton White IPA",NA,NA,6.5,NA,"pkjt6v","Bristol Brewing Company",30,"American IPA",3,"North American Origin Ales",NA,NA
"85","ZfLSZM","Automne Eve","Dark Double with subtle esters.",NA,NA,NA,"wbpj5b","Beltane Brewing",NA,NA,NA,NA,NA,NA
"85","PF2GLx","Autonomous",NA,NA,7.2,NA,"sfmlFY","20 Corners Brewing",30,"American IPA",3,"North American Origin Ales",NA,NA
"86","uZYimU","Autonomous Collective IPA",NA,NA,7.8,NA,"mSmGcW","Santa Fe Brewing Company",30,"American IPA",3,"North American Origin Ales",NA,NA
"86","RXV0Su","Autonomous Unit","Oatmeal Raisin Cookie Beer",NA,5.5,NA,"Tx6gof","Tapistry Brewing",21,"Oatmeal Stout",1,"British Origin Ales",NA,NA
"86","qqd64C","Autonomy Lost","Imperial india pale ale brewed with insane load of US dank and citrus hops and a touch of crystal malts to add body and complexity. A full, soft and warm IPA without compromises, packed with 125 IBUs by US hops added in boil, whirlpool and dry hop. A powerful, fruity, resinous, floral and grassy punch in the head.",NA,9,125,"SMp7Ih","White Pony microbrewery",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"86","U26EVa","Autopilot","This is somewhat of a summer “lawnmower” ale.  It’s easy drinking and refreshing but to make it NoDable, we hopped it heavily in the late part of the boil and dry hopped with lots of Amarillo and Santiam hops.  This gives a huge grapefruit & orange-like aroma and initial taste without overly bitter finish.","Limited",4.8,40,"pcrctk","NoDa Brewing Company",36,"Blonde",3,"North American Origin Ales",7,"#F39C00"
"86","B36I5W","Autum Rye Ale","A full bodied, malty rye ale. Mildly hopped with a crisp finish. Great fall beer.","Fall",NA,NA,"qT6jrj","Ouray Brewery",112,"Wheat Ale",11,"Hybrid/mixed Beer",NA,NA
