"page","id","name","description","availability","abv","ibu","brewer_id","brewer_name","style_id","style_name","category_id","category_name","srm_id","srm_color"
"3","wjfPvY","AHA Imperial IPA",NA,NA,9,NA,"ruKE83","Grand Rapids Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","B319L4","Airborne Ranger",NA,NA,9.2,90,"o7LLXe","Chapman Crafted Beer",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","nvtcD4","Alaskan Imperial IPA","The American Imperial IPA style was developed and made popular by west coast American breweries seeking to create a highly intense drinking experience. The style is most often characterized by a gold or copper color, citrus hop character, big malt body and lingering bitterness. The use of rye in this beer puts it in the specialty beer category and brings spiciness and black pepper notes to the flavor.","Limited",8.5,70,"VPHkaP","Alaskan Brewing Co.",31,"Imperial IPA",3,"North American Origin Ales",18,"#A63E00"
"3","5F7Myv","Alchemy Hour","On the West Coast, surfers have a term for that perfect time of day, when the waves are breaking just right and it feels like you can ride forever. They call it Alchemy Hour. In Cleveland, our surfers have to work a little harder to find a perfect swell. Dressed in wetsuits, up at dawn, they camp out on the shores of Lake Erie in near-freezing temperatures, waiting for the ultimate wave. Crazy? Yes. Extreme? Definitely. Alchemy Hour Double IPA pays tribute to the North Coast’s unlikely surf bums and the ancient quest for liquid gold, wherever it may live: on the ocean, in a lake, in a bottle.

Distinctively American, the Double IPA or Imperial IPA is thought to have originated in California. This fairly new style is a heartier, hoppier version of the traditional IPA with a higher alcohol content, creating a very strong and flavorful drinking experience","Not Available",9.4,80,"uSFO4T","Great Lakes Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","2F165X","Aldebaran","Named after the brightest star in the constellation Taurus, known as the Eye of the Bull, Aldebaran is a Belgian-Amber-American-IPA hybrid. Belgian yeast contributes spicy esters, while the malty flavors of caramel and toast are the backbone of this beer. It gets really interesting with spicy, citrusy hop aromas escaping the thick, white head, and the high effervescence delivers a surprising bitterness. Big in character all around, with a pleasant finish.","Limited",9.5,NA,"EUNX3E","Kuhnhenn Brewing",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","tsAjDi","Alden",NA,NA,8,80,"UIa4uJ","Mayflower Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",5,"#FBB123"
"3","8KDBZE","Ale Mucho Hoppo",NA,"Seasonal",9,100,"rD9CPi","Charleville Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","4hSvaK","Ale of the Imp Imperial IPA","Ale of the Imp pours out a brilliantly clear gold color with an off-white colored head. The aroma is an intoxicating mixture of pungent piney hops with fragrant floral notes. Ale of the Imp is the perfect craft beer for the hop head! It has an herbal hop flavor with a bright, citrusy character, and light toasted malt backbone. With just under 100 IBUs, Ale of the Imp, has an aggressive hop bitterness that lingers on the palate. Lingers. This is a medium-full bodied beer with high carbonation and a dry finish.",NA,8,99.9,"0Lhdch","Hermitage Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","pCoco3","Ale-Mania Imperial IPA",NA,NA,8.1,100,"LY6vOx","Ale-Mania",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","LI89RY","Alena",NA,NA,6.5,NA,"pj4HJk","The Alchemist",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","J8gvD1","Ales For A.L.S.","Each year a different blend of hops is concocted and given to breweries for free, with $1 per pint going towards ALS research.

This year the blend consists of Citra, Loral and several experimental varieties. Gold in color, our Double IPA features citrusy and floral hop flavors and aromas, supported by German wheat and British crystal malts. It’s never been easier to drink a beer and do some good!",NA,8,60,"VIpYwk","Revision Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","AYJHWZ","Algonquin Trail Ale",NA,NA,NA,NA,"9X7VfK","Scantic River Brewery",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","QryIr8","Alien AutHOPsy",NA,NA,8,95,"m8UhZL","Canton Brew Works",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","yQNtOZ","All Green Everything",NA,NA,10.5,120,"BY7YBW","Other Half Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",13,"#CB6200"
"3","PGw7gB","All Infinity Everything","Imperial IPA w / amarillo, citra, galaxy, mosaic + motueka

Collaboration with SAND CITY",NA,8.7,NA,"BY7YBW","Other Half Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","AEReAG","All The Action (Quadruple Dry Hopped)","This is a quadruple dry hopped version of All The Action, our 100% Mosaic hopped DIPA with lupulin powder.",NA,8,NA,"g8M0qP","The Answer Brewpub",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","f15Pf9","Allegory of Gluttony And Lust","Welcome to your subconscious. Made with Mosaic, Styrian Wolf, Motueka, and Ella hops.",NA,8.5,55,"YW1tHH","Burial Beer Co.",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","C7oxgw","Allocation II IIPA (Hop Shots Part Deux)","Allocation II DBL IPA (Hop Shots part Deux) was brewed in Bend, Oregon at Boneyard Brewing using their house yeast and malt build. Allocation II is packed full of citrusy fruity hops like Amarillo, Citra, Cascade and Mandarina.",NA,9,90,"FK8rGV","Boneyard Beer Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","Gnihv9","Alpha Centauri",NA,"Year Round",8.5,100,"8IJKF0","Hop Valley Brewing Co.",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","aG4Ie2","Alpha Dog Imperial IPA","A True Hop Bomb Brewed plenty of Columbus and Mt Hood Hops for a Piney hop character. Premium Pale, Honey and Munich Malt make this beer a little less malty but packing plenty of hop punch.","Year Round",8.5,127,"yX6twV","Laughing Dog Brewing",31,"Imperial IPA",3,"North American Origin Ales",6,"#F8A600"
"3","Ss23YW","Alpha Domina Mellis","Here at DC Brau we love our hoppy beers. This is our latest attempt in seeing how many hops we can fit into a DIPA and I think we've hit a new mark. This beer clocks in around 100 IBU, similar to OTWOA but uses 4 different varieties instead of 1. Alpha-Domina-Mellis was also brewed with 30 lbs of Wildflower honey from Burnside Farms in Haymarket, VA that was added at the end of the 90 min boil and then 30 lbs added directly into the fermenter on the second day of primary fermentation.",NA,8.5,100,"KRB0Bo","DC Brau Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","5vptdA","Alpha Duece I.P.A.","This is our flagship beer. An Imperial or Double I.P.A. in design, this beer is very hoppy, as we use over 40lbs. of hops per barrel. Well balanced. Bold floral nose. Crisp finish.","Year Round",7.5,NA,"wXmTDU","Abbey Wright Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","ioL79p","Alpha Gambrinus Double India Pale Ale","This Double IPA is a malty hop bomb, the battle of malt sweetness versus hop bitterness! Pours a dark red/orange, with a rocky head, zesty grapefruit and bready aromas, creamy caramel and piney mouthfeel with a balanced dry but sweet finish. Brewed with Gleneagles Maris Otter, Gambrinus Pale, Weyermann Caramel malts, Galaxy, Amarillo, CTZ, Summit, Centennial, and Citra hops and our proprietary English yeast strain.",NA,7.9,86,"5qaoia","Redwood Curtain Brewing",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","12Jjps","Alpha Hive Double IPA","This Double IPA is infused with a fierce American hop profile and a delicate, bee-crafted orange blossom honey from Northern California. A sting of dankness, floral notes and many a compelling nuance make this spring seasonal delicious. Buzz on, not off.","Spring",9.5,100,"cKudBu","COOP Ale Works",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","4kJ4jM","Alpha Naught","This triple IPA was borne from an unholy alliance between Alpha King and Dreadnaught.",NA,10.5,100,"iodDki","Three Floyds Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","v8rUHe","Alpha Zuur",NA,NA,10,NA,"sxuvkq","Birds Fly South",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","Ui1a7c","AlphaDog","A True Hop Bomb Brewed plenty of Columbus and Mt Hood Hops for a Piney hop character. Premium Pale, Honey and Munich Malt make this beer a little less malty but packing plenty of hop punch.",NA,8.5,126,"dE1AzX","Thirsty Dog Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","d3VjTl","Alphaphylactic Hop","Alphaphylactic Hop was brewed for Saraveza’s second annual double IPA fest and is currently out and about. The beer uses more hops than any brew we’ve made so far, yet still has an aroma spiked with floral and fruity notes rooted in a high temperature fermentation using the brewery’s house saison yeast. Bitterness is moderate for a double IPA at 65 ibu’s but is accentuated by a long and biting finish. 8.1% abv",NA,8.1,NA,"N4p1nW","Upright Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","OLzZcA","Alter Ego","Clean silky malt presence and lots of hop flavor and aroma.",NA,7.9,99.5,"TeGU1c","Burnside Brewing Co",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","u6wOS2","Alternate Take #1",NA,NA,7.8,NA,"g0jHqt","Dogfish Head Craft Brewery",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","XZyltY","Alternate Takes #3","In the analog age of music, artists recorded take take after take, experimenting with new sounds until a great record emerged. Our Alternate Takes series offers a peek into our iterative and creative R&D process, where each batch is celebrated as its own off-centered hit. 

Alternate Takes #3 is an Imperial IPA brewed with a massive amount of juicy hops.  It’s burst-hopped in the brewhouse with Warrior, Simcoe, Mosaic and Amarillo.  Then it gets double dry-hopped with Galaxy, Citra, Amarillo, Mosaic and Simcoe.","Limited",9,70,"g0jHqt","Dogfish Head Craft Brewery",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","uDsMqP","Alto Lúpulo","Spanish for “High Hops”, this double I.P.A. is inspired by our own Sierra Madre Pale Ale.  Climbing from summit to peak with as much hops as one can carry. Taste the elevation!",NA,8,NA,"Gn1xK0","Franklin's Restaurant, Brewery & General Store",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","BcJuqE","Always The Hard Way","This double IPA packs a punch in the flavor and aroma hops. Falconer’s Flight 7c’s, Zythos, and Citra hops pack the alpha! Named after a song by one of our favorite hardcore bands, TERROR.",NA,8.7,90,"uEATRI","Pig Minds Brewing Co.",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","KLudac","Amarillo Brillo","Columbus, Centennial, Simcoe, and loads of Amarillo make this brew the monster it is. This Hopbomb is MBBC’s first Double IPA. Get a growler to go!","Seasonal",8.4,101,"IFv3NV","Maumee Bay Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","p0Mkap","Amarillo By Morning","This is a big juicy double ipa bittered with Apollo Hops and dry hopped with equal parts summit and Amarillo for a heady nose",NA,9,85,"N7CfsS","Champion Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","esytuv","Amarillo Double Jeopardy",NA,NA,10,NA,"2Mvvfw","Scofflaw Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","ZaV1f2","Amarillo Fog","Hazy unfiltered double IPA dry hopped with copious amounts of Amarillo and Citra, fermented with a vermont strain of yeast known for it's fruity esthers. Tasting notes include fresh peach, grapefruit and pineapple that give way to a lingering piney bitterness and juicey fruit sweetness.","Year Round",8.1,126,"qAUmbj","Platform Beer Co.",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","NKG9wN","Amarillo Sunset",NA,NA,8.9,103,"1qyNl8","Grand Junction Brewing Co.",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","WFhG1b","Amarsi",NA,NA,8.1,66,"eGQ3Zr","Himburgs Braukunstkeller",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","ntF9Dr","Ambrewsia","Ambrewsia is our take on an imperial india pale ale. This beer is made to have minimal malt character (a final gravity of 1.006) to allow for full focus on the hops. Five hop varieties are added to create an aggressive bitterness (93 IBU's) along with floral and citrus aromas. Twenty five percent of the grain used in Ambrewsia is locally-sourced and malted locally by Valley Malt in Hadley, MA.","Year Round",7.7,93,"khl03j","Brewmaster Jack",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","rx95aT","American Muscle – New World Double IPA","American Muscle – New World Double IPA is massive hop-bomb brewed Local Option Bierwerker. Aggressively late-kettle and dry hopped with four quintessential varietals of American hops; this beer is built like houses used to be. A strong malt backbone balances a rich, flavorful palate of citrus fruit with floral and earthy notes. No adjuncts or extracts of any type were used in this beer.",NA,13,NA,"Ko4Sqy","Local Option",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","QjepGT","Amnesiac","Uh, we forget...Oh Yeah, this is a big beer. Mind blowing amounts of hops give this beer tons of flavour and aroma. Not for the faint of heart. The bigger, meaner cousin to the Hop Circle IPA.",NA,8.5,NA,"Dl36n0","Phillips Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","j434Cx","Among the Pines","An intensely hoppy pale ale with minimal malt character, designed to showcase its strong hop flavors.",NA,9,NA,"MunN2S","Monument City Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"3","QfXiKW","Amun","Amun(aka the hidden one) is a collaboration with our dear friends at Omnipollo. Amun was dreamt up by Henok of Omnipollo and our head brewer Matt. They then brewed the first batch in Sweden. This is the US version of this awesome collab. Amun is an 8% DIPA brewed with a bunch of oat milk. Hopped intensely with Citra, Mosaic, and Nelson. This beer is insanely soft. One of the most drinkable DIPAs we've ever been a part of. The artwork from Karl Grandin is just insane too!",NA,8,NA,"R8FBPQ","The Veil Brewing Co.",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","ZYbAKo","And Many More","Birthday DIPA",NA,9.1,NA,"1cBQqC","Only Child Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","ELyui7","Andrew's Snag & Drop","The creation of our one and only delivery driver Andrew, this beer is as strong as he is! Coming in at 10.1%, you would never know by its smooth and deliciously hoppy taste. Made with Cascade and Apollo hops this beer will surely surprise you with its strength much like Andrew when he is slugging kegs around all day!",NA,10.1,NA,"OYtwtU","Cape May Brewing Co.",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","TYTlIU","Angry Pirate - Aye Aye PA","Being a pirate isn't all rum and buried treasure. Shipwrecks. Scurvy. Termites in your peg leg. Your parrot dies. Then a son of a biscuit eater steals your hook. Savvy? That’s why we made “Angry Pirate” – A double IPA with a hop flavor cutthroat enough to scrape off the day’s barnacles and a smooth citrus finish to parley with your crew. Because a good brew will brighten the worst day – even an Angry Pirate's. So cast off from whatever ails ya and hoist a bottle with your mates. Aye Aye, Cap'n!","Limited",9.1,70,"aogJY3","Third Street Brewhouse",31,"Imperial IPA",3,"North American Origin Ales",13,"#CB6200"
"4","P02Laa","Anguish",NA,NA,8.5,80,"bzRF6G","Device Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","QfM2Ah","Annie","Originally brewed to celebrate our 2nd Anniversary, we were so taken with Annie, we decided to keep her on as part of our core lineup. A complex & juicy imperial IPA that's surprisingly drinkable. A simple grain bill allows the hops to really shine with tropical fruits and lemon on the nose, balanced by a bitter finish.","Limited",8.5,70,"rRw9Ke","Good Nature Farm Brewery",31,"Imperial IPA",3,"North American Origin Ales",5,"#FBB123"
"4","jOqzO4","Anniversary Ale",NA,NA,11,NA,"N1xaxs","Mad Anthony Brewing",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","3AnOYz","Anniversary Ale","A massively hopped strong pale ale brewed to celebrate our anniversary each year.

Anniversary Ale is light gold to pale orange in color and offers a potent aroma of fresh pine and citrus with some warming alcohols present.
The taste is a thick, chewy hop presence only barely contained by balancing malts.

The finish is pure hop expression with a moderate warming alcohol sensation.","Seasonal",10,NA,"ayEBYP","Port Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","KUyiqG","Anniversary Ale","A full bodied American-style imperial IPA with some caramel malt sweetness and intense hop aroma and bitterness.  Big alcohol finish.  Hop heads rejoice.","Limited",NA,NA,"oMNpgF","High Desert Brewing Co.",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","yQdQcE","Anniversary Ale (Year 1)","A double IPA brewed especially for our Anniversary in January using 3 hop varieties in 3 ways to eke out every last bit of Central NY hop flavor and aroma. Sure to get you in a celebratory mood!","Seasonal",9,NA,"rRw9Ke","Good Nature Farm Brewery",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","YGjrv1","Anniversary Ale - Eleven",NA,"Not Available",9,NA,"Jio9R0","Avery Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","hJZRSi","Anniversary Ale - Ten",NA,"Not Available",10,NA,"Jio9R0","Avery Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","zFBe6Q","Anomalous","An American Double IPA with yellow sunshine color and intense passion fruit aroma. A balance of hop bitterness and tropical mango hop flavor. Medium light in body, unfiltered and aggressively dry hopped.",NA,7.5,NA,"a71V50","Garrison City Beerworks",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","TWXKb2","Anonymous IIPA","A very simple clean body.  Made with Cascade, CTZ, and Centennial Northwest hops leading into a bitter finish.",NA,8.5,98,"SBbdVA","Rants & Raves Brewery",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","IxFBsR","Another Hoppy Beer","A hop bomb IPA brewed with Tap 25 for their anniversary.  A few things were in mind when making  this beer; double IPA, make it hoppy, and make it crushable. With Pilsner being the predominant malt, this double IPA is light in body, and easy to drink.  Loads of Columbus, Exp. 07270, Centennial, Simcoe, and Mosaic give this beer and danky, citrusy, and fruity hop flavor and aroma. 8.0% ABV","Limited",8,NA,"TuFFz1","Altamont Beer Works",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","EYpQvb","Another Round: DG-1",NA,NA,5.7,55,"MHRLfB","Payette Brewing Co",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","B5jTO7","Apocalypse Cow","This complex, double India Pale Ale has an intense citrus and floral hop aroma balanced by a velvety malt body which has been augmented with lactose milk sugar. With this different take on an IPA we have brewed an ale that is both pleasing to drink and, once again, “not normal.” Cheers!","Seasonal",8.6,100,"iodDki","Three Floyds Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","ABcmhq","Apocalypse Later Imperial Black IPA","An Imperial Black IPA that is big and black, loaded with a wonderful array of aroma’s that consist of coffee, chocolate, roasted malt, citrus, pine and more. Much the same in the taste while finishing very dry and deliciously bitter.
 
Not a beer to be trifled with.","Limited",10,100,"6LqKLd","Great Lakes Brewery",31,"Imperial IPA",3,"North American Origin Ales",41,"#000000"
"4","lyvXsN","Apollo 55",NA,NA,8.1,NA,"iAJcs1","Knee Deep Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","xVrH1Q","Apollo’s Space Flight","Brewed with hops that are from out of this world. Generous editions of Apollo, Falcner’s and Galaxy hops that are rounded off with a sweet malt bill that will take your taste buds to a whole other world. Dry hopped to make your nose hairs blast off into space.",NA,8.9,NA,"WmgEVf","Union Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","5oQ8U5","Aramis","Using one of our experimental French hops we built this beer to prove that big and strong doesn’t always mean hostile or abrasive. The Aramis hop is a cross between Strisselspalt and Challenger hops which put off some nice fruity esters. The malt bill balances out the hops leaving the beer medium bodied. If you look hard, you’ll even find traces of black licorice.",NA,9.5,80,"I1q8kK","Crux Fermentation Project",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","lOSF1M","Arctic Panzer Wolf","A dry and stupendously hopped medium bodied Imperial IPA brewed with Canadian two-row malt, dextrose sugar and lots of American hops. Arctic Panzer Wolf has superior aromas of marmalade, white wine, pine and apricot all mixed with an intense American hop bitterness.","Year Round",9,100,"iodDki","Three Floyds Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","SrIja9","Area B IPA",NA,"Limited",6.5,NA,"pi6hoK","The Dayton Beer Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","wMkfZm","Armstrong Double Pale","Armstrong has a big, complex, malty aroma, and a deep mohagany color derived from imported crystal malts. Ample domestic and imported hops balance out the maltiness and compliment this “big” Ale. This beer has more aliases than a mafia Don: formerly known as “Bad Santa” then “Sick-Gnar”, it is now named after Armstrong Woods, but most people think it’s named after a bicyclist. The term ""Double Pale"" came about because the original incarnation of the recipe was literally double the Annadel Pale Ale grain bill. The recipe has since been tweaked, but the deep color, bold malty aromas and complex hop character still characterize this unique beer.","Limited",8.2,NA,"0uIMq6","Third Street Aleworks Restaurant & Brewery",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","CGB0ep","Aroma Therapy TIPA",NA,NA,10.2,NA,"lbLKc4","Drake's Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","DWRq1t","Art of Dankness","Hops for our Double IPA are hand-selected from the superlative new generation of U.S. varieties. Glorious earthy aromas recall forest walks after a rain. In addition, freshly cut herbs & tangy fruit are the hallmark of new-age hops. Art of Dankness salutes the vast spectrum of these aromas in every form.",NA,9.2,101,"mugYfD","Ritual Brewing Co.",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","Ktz0g5","Artisan’s Imperial IPA","Citrus notes with sharp biting bitterness. Toasty full malt taste. Balanced. Subtle notes of caramel, orange and tangerine. Light amber in color and medium bodied. 2 row Vienna, Munich, aromatic and caramel malts. 1st gold, Columbus, Centennial and Nugget hops.",NA,8,NA,"G5qvbf","Artisan's Brewery & Italian Grill",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","qdlIA6","Ashley Gang Outlaw Imperial IPA","This high powered IPA with a  smooth finish is a reminder that you have to ignore the rules to make a statement and it takes an outlaw to remind us that the bigger picture isn’t always most important.",NA,9.8,120,"vCzsuD","Big Top Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","OIq2Bd","Asterisk (*)","Our award winning 2x4s cousin. The * double ipa uses copious amounts of mosaic hops that give this beer strong notes of tropical fruit, stone fruit, mango and berries. Brewed with a blend of Great western 2-row, light crystal, mosaic hops and some top secret stuff.",NA,9,88,"jNSCVA","Melvin Brewing",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","eFthRv","Astral Projection",NA,NA,9.2,NA,"qlT9u4","Holy Mountain Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","8VZm9M","Astro Giant","Double IPA with Mosaic and Galaxy Hops.",NA,9.5,NA,"fz3g3i","Pipeworks Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","ECR2hl","Atlas","Atlas Double I.P.A. is exactly what people around the US and the world are looking for in a big hoppy bold West Coast D.I.P.A., but with the drinkability you do not find in a lot of beers this style. We have balanced the strong bitterness you would expect this beer to have with huge dank aromas and a malt back bone that makes this beer so easy to drink. ""This beer is right up my alley"" is what Stone Brewing Founder Greg Koch said upon drinking this tasty elixir of the gods, which could only be named after one.",NA,8.5,NA,"MCuJ2M","Palo Alto Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","S4bo2x","Atomic Garden","Double IPA",NA,8.4,NA,"rbEU7L","Fieldwork Brewing Co.",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","BJFSW8","Audition - Double IPA","This beer is a true West Coast-style Double IPA made with huge amounts of hops - both in the kettle for flavor and later in the torpedo to impart a massive hop aroma. The light malt body and dry finish hide the power in this immensely drinkable hop-bomb.",NA,8.5,NA,"nHLlnK","Sierra Nevada Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","VCoagZ","Aufgeber",NA,NA,8.5,110,"DV4Kpb","Everybody's Brewing Co.",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","r8lGZU","Aufwind","Bright orange-golden color, fine-pored foam. Refreshing scent of flowery hop aromas and citrus fruits. Review the antigravity, then the powerful hopspooning. On the palate dense and harmonious. A fine remedy is played with noble notes from the valuable hops. In the reverberation the spicy-aromatic bitterness fades away only slowly.",NA,6.5,NA,"d4hYWE","Propeller Bier",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","P7S6jf","Aurora Arborealis","The Arborealis is a rich, full-bodied ale weighing in at 7.6% ABV.  It has a substantial malt foundation that provides a perfect balance to its 83 IBU.  Aromatic, citrusy and floral with a subtle alcohol warmth and a refreshing dry finish.",NA,8.5,83,"N0HzAh","Arbor Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","qqd64C","Autonomy Lost","Imperial india pale ale brewed with insane load of US dank and citrus hops and a touch of crystal malts to add body and complexity. A full, soft and warm IPA without compromises, packed with 125 IBUs by US hops added in boil, whirlpool and dry hop. A powerful, fruity, resinous, floral and grassy punch in the head.",NA,9,125,"SMp7Ih","White Pony microbrewery",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","BvQwXY","Aviator Series 8.0",NA,"Limited",8,NA,"iAJcs1","Knee Deep Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","YFFwHf","Aviator Series: 6th Anniversary",NA,NA,8.5,NA,"iAJcs1","Knee Deep Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","8lYY6l","Aww Jeah","Aww Jeah is a Double American India Pale Ale with a dark orange hue and big hop aromas. Sweet malt collides with an array of hop flavors ranging from sticky fruit to pine in this brew. Aww Jeah shifts towards a finish that is sharp and bitter.",NA,10.4,95,"Oj9rBb","Short's Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","RFo3L6","Azacca","Choosing from the most rare and interesting varieties, our genius team of brewers is releasing four Single Hop Imperial IPAs in 2016. Like a delicious science experiment, each has the same grist bill to highlight the individual hop variety.",NA,8,75,"jmGoBA","Flying Dog Brewery",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","ycWNKI","Azacca Imperial IPA",NA,NA,10,75,"TT30E5","Lost 40 Brewing",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","PgSldw","Azacca to Me",NA,NA,8.6,86,"o7LLXe","Chapman Crafted Beer",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","99f7V0","Azacca Whirlpool","We've thrown out all the rules of brewing with this unique beer. No hops were added until the whirlpool process, which is directly after the kettle boil. Doing this keeps the bittering hop oils from dissolving into the wort, allowing a fresh bouquet of fruity citrus flavors to shine through, while creating a super smooth, soft fruity finish.",NA,8.2,NA,"X38nDm","Three Notch'd Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","MtpnX2","B-Craft Black","Massive in every way, B-Craft delivers a complex bundle of flavors with citrus-hop aroma. Moving beyond the massive hop aroma, rich roasted malt flavors of coffee and chocolate move forward only to be checked by an impressive hop bitterness. Texture and flavor dance together so seamlessly that you may need to remind yourself that this beer slides down as a session; yet delivers like an assassin.",NA,8.5,85,"2wy19T","Arcadia Ales",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","4WkWE7","Baby Maker","Ready to take it to the next level? This DIPA is fueled by hop flavor and aroma with enough bitterness to back the big malt body. Enjoy responsibly, this one's aptly named.",NA,8.5,80,"wtU6qB","Triple C Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","1OZ1H7","Babylon Double IPA","Babylon is an English take on an American style of the traditionally English India Pale Ale. Originated for the long voyage from England to India, and adopted as the quintessential Northwest beer style, IPA’s have a strong presence in the modern craft beer scene. This big Double IPA is influenced by its English roots, but firmly planted in the modern stylings of Northwest brewing, and enjoyable to hop enthusiasts everywhere!","Not Available",9.1,100,"V4I9FT","Ninkasi Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",NA,NA
"4","eufnOi","Back Country Class VI",NA,NA,9,90,"oinVah","Scenic Brewing Company",31,"Imperial IPA",3,"North American Origin Ales",11,"#D77200"
